Product ID,product_name,l1_category_name,l2_category_name,business_tagging,primary_vendor_name,Ship Date,Batch,Yes,Check
5030,Kikkoman Kecap Ikan 150 ml,Bahan Masak & Bumbu,Saus Masak,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 11,Yes,Dry
3103,Kikkoman Ponzu Sauce 150 ml,Bahan Masak & Bumbu,Saus & Sambal,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 11,Yes,Dry
1448,Kikkoman Saus Bulgogi Botol 300 gram,Bahan Masak & Bumbu,Saus Masak,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 10,Yes,Dry
29342,Kikkoman Saus Teriyaki Bawang 300 gram,Bahan Masak & Bumbu,Saus Masak,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 10,Yes,Dry
32715,Kikkoman Yakiniku Sauce Halal Botol 300 gram,Bahan Masak & Bumbu,Saus Masak,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 12,Yes,Dry
834,Loacker Milk Wafer 45 gram,Biskuit,Wafer,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
833,Loacker Napolitaner Wafer 45 gram,Biskuit,Wafer,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
12259,Loacker Quadratini Napolitaner Wafer 250 gram,Biskuit,Wafer,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 11,Yes,Dry
1819,Meiji Crackers Plain 104 gram,Biskuit,Crackers & Pie,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 11,Yes,Dry
1812,Meiji Crackers Plain With Oat 104 gram,Biskuit,Crackers & Pie,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
1675,Pringles Cheese Potato Chips 102 gram,Snack,Chips,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 01,Yes,Dry
25277,Pringles Cheesy Cheese Potato Chips 42 gram,Snack,Chips,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
16884,Pringles Hot & Spicy Potato Chips 102 gram,Snack,Chips,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
1674,Pringles Original Potato Chips 102 gram,Snack,Chips,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 02,Yes,Dry
16885,Pringles Original Potato Crips 42 gram,Snack,Chips,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 09,Yes,Dry
16886,Pringles Salt & Seaweed Potato Chips 102 gram,Snack,Chips,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
1100,Pringles Saucy BBQ Potato Chips 102 gram,Snack,Chips,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
34707,Pringles Smokey Grilled Steak Keripik Kentang 102 gram,Snack,Chips,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 12,Yes,Dry
1099,Pringles Sour Cream & Onion Keripik Kentang 102 gram,Snack,Chips,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 01,Yes,Dry
16887,Pringles Sour Cream & Onion Keripik Kentang 42 gram,Snack,Chips,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 09,Yes,Dry
24830,Pringles Spicy Texas BBQ Keripik Kentang 102 gram,Snack,Chips,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
25278,Pringles Spicy Texas BBQ Keripik Kentang 42 gram,Snack,Chips,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 12,Yes,Dry
4743,Ricola Lemon Mint Sugar Free 40 gram,Permen,Mints & Lollipop,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 10,Yes,Dry
4742,Ricola Original Herbs Sugar Free 40 gram,Permen,Mints & Lollipop,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 11,Yes,Dry
4382,Ritz Chocolate Meses 300 gram,Sarapan,Selai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
506,S&B Golden Curry Medium Hot Bumbu Kari 92 gram,Bahan Masak & Bumbu,Bumbu Instan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 09,Yes,Dry
1814,S&B Golden Curry Mix Hot 220 gram,Bahan Masak & Bumbu,Bumbu Instan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 09,Yes,Dry
1816,S&B Golden Curry Mix Medium 220 gram,Bahan Masak & Bumbu,Bumbu Instan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 12,Yes,Dry
1818,S&B Golden Curry Mix Mild 220 gram,Bahan Masak & Bumbu,Bumbu Instan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 09,Yes,Dry
4735,Selamat Chocolate Biscuits 102 gram,Biskuit,Sandwich,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
20003,Selamat Chocolate Wafer 45 gram,Biskuit,Wafer,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 11,Yes,Dry
1128,Selamat Double Chocolate Wafer 145 gram,Biskuit,Wafer,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 08,Yes,Dry
27254,Smucker's Blueberry Preserve Jam 340 gram,Sarapan,Selai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 11,Yes,Dry
862,Smucker's Preserve Strawberry Jam 340 gram,Sarapan,Selai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 09,Yes,Dry
6871,Taokaenoi Crispy Hot Spicy 32 gram,Snack,Snack Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 12,Yes,Dry
1896,Twister Minis Black Vanilla Wafer Roll 70 gram,Biskuit,Cookies & Sticks,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 09,Yes,Dry
1127,Van Houten Cocoa Powder 80 gram,Tepung & Bahan Kue,Tepung & Bahan Kue,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Nirwana Lestari,3 Mar 2025,Batch 09,Yes,Dry
37047,Floaty Snack Original 60 gr 60 gram,Snack,Snack Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
36323,Makarizo Advisor Anti Frizz & Detangling Care Spray 70 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
36305,Makarizo Advisor Anti-Hair Fall Defense Hair & Scalp Tonic 240 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
7074,Makarizo Advisor Anti-Hair Fall Defense Hair & Scalp Tonic/Vitamin Rambut 145 ml,Perawatan Diri,Penataan Rambut,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
36779,Makarizo Advisor Hair Recovery Vitamax 50 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 10,Yes,Dry
36783,Makarizo Advisor Hair Recovery Vitamax 8ml 3 pcs,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 10,Yes,Dry
36306,Makarizo Advisor Hair Repair Mask Tube 45 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
40459,Makarizo Barber Daily Acne Care & Oil Control Face Wash 100 ml,Kebersihan Wajah,Pembersih Wajah Pria,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 10,Yes,Dry
28237,Makarizo Hair Energy Anti Aging Creambath Royal Jelly 30 gram,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
36309,Makarizo Hair Energy Easy Straight Medium Pelurus Rambut 120 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
36307,Makarizo Hair Energy Easy Straight Medium Pelurus Rambut 80 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
36310,Makarizo Hair Energy Easy Straight Mild Pelurus Rambut 120 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
36308,Makarizo Hair Energy Easy Straight Mild Pelurus Rambut 80 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
36304,Makarizo Hair Energy Fibertheraphy Shampoo Anti Dandruff Citrus Tea 170 ml,Shampoo & Conditioner,Anti-Dandruff,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
7072,Makarizo Hair Energy Fibertherapy Conditioning Shampoo Aloe & Melon Bottle 170 ml,Shampoo & Conditioner,All Purpose Shampoo,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 09,Yes,Dry
7073,Makarizo Hair Energy Fibertherapy Conditioning Shampoo Royal Jelly Bottle 170 ml,Shampoo & Conditioner,All Purpose Shampoo,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 09,Yes,Dry
32913,Makarizo Hair Energy Scentsations Hair Fragrance Cherry Blossom  100 ml,Perawatan Diri,Penataan Rambut,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
7075,Makarizo Hair Energy Scentsations Hair Fragrance White Musk/Parfum Rambut 100 ml,Perawatan Diri,Penataan Rambut,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 09,Yes,Dry
32915,Makarizo Hair Energy Vitaglitz Hair Serum Aloe Melon 6x1 mL,Perawatan Diri,Penataan Rambut,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 09,Yes,Dry
32914,Makarizo Hair Energy Vitaglitz Hair Serum Royal Jelly 6x1 mL,Perawatan Diri,Penataan Rambut,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
34754,Makarizo Salon Daily Redensifying Hair Tonic Spray Bottle 140 ml,Perawatan Diri,Penataan Rambut,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
34753,Makarizo Texture Experience Conditioner Black Chocolate 250 ml,Shampoo & Conditioner,Conditioner & Hair Creambath,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
34752,Makarizo Texture Experience Shampoo Black Chocolate 250 ml,Shampoo & Conditioner,All Purpose Shampoo,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
6043,Mujigae Banana Milk Chocolate Susu UHT 250 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 09,Yes,Dry
6044,Mujigae Banana Milk Original Susu UHT 250 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 10,Yes,Dry
26225,Mujigae Banana Milk Strawberry Susu UHT 250 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
33247,Mujigae by Wonhae Gummy Choco Ball Truffle Mixed Fruit 35 gram,Cokelat,Candy Bars,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
8289,Mujigae Jajangmyeon Mie Saus Kedelai Hitam Khas Korea 265 gram,Kebutuhan Pokok,Mie Instant,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
6592,Nestle Pure Life Air Mineral / Mineral Water 1500 ml,Minuman,Air Mineral,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 05,Yes,Dry
6594,Nestle Pure Life Air Mineral Multipack 1500ml 6 Bottles,Minuman,Air Mineral,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch Terakhir,Yes,Dry
6593,Nestle Pure Life Air Mineral Multipack 600ml 6 Bottles,Minuman,Air Mineral,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 05,Yes,Dry
6591,Nestle Pure Life Air Mineral/Mineral Water 600 ml,Minuman,Air Mineral,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
32244,Nestle Pure Life Mineral Water 600ml 24 Bottles,Minuman,Air Mineral,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
"35847,Omoide Carbonara Udon 260 gram,Kebutuhan Pokok,""Mie, Pasta, Udon"",QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry"
"35848,Omoide Kake Udon 150 gram,Kebutuhan Pokok,""Mie, Pasta, Udon"",QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry"
35384,ViCA Air Mineral PET 1500 ml,Minuman,Air Mineral,QUICK_COMMERCE,PT Otri Technology,7 Mar 2025,Batch 09,Yes,Dry
35382,ViCA Air Mineral PET 220mL 24 Bottles,Minuman,Air Mineral,QUICK_COMMERCE,PT Otri Technology,7 Mar 2025,Batch 08,Yes,Dry
35383,ViCA Air Mineral PET 600 ml,Minuman,Air Mineral,QUICK_COMMERCE,PT Otri Technology,7 Mar 2025,Batch 11,Yes,Dry
33243,Wonhae Banana Milk Bites 60gram 60 gram,Snack,Chips,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 08,Yes,Dry
35773,Wonhae Chocolate Banana Milk Bites 60 gram,Snack,Puffs,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
33244,Wonhae Churros Original 60 gram,Snack,Chips,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 10,Yes,Dry
35771,Wonhae Churros Peanut Butter 60 gram,Snack,Chips,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
33245,Wonhae Nori Crispy Seaweed Snack 20 gram,Snack,Snack Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 09,Yes,Dry
23317,Wonhae Topokki Creamy Rose Stick Snacks 80 gram,Snack,Chips,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 07,Yes,Dry
36417,Wonhae Watermelon Milk 250 ml,Susu & Olahan Susu,Susu UHT,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
35772,Wonhae Yoghurt Gummy Original Permen 48 gram,Permen,Chewy & Gum,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Otri Technology,7 Mar 2025,Batch 12,Yes,Dry
31377,Cat Choize Dry Adult Cat Food Salmon 800 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
31375,Cat Choize Dry Adult Cat Food Tuna 800 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 07,Yes,Dry
31378,Cat Choize Dry Kitten Food Salmon with Milk 1000 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 08,Yes,Dry
31376,Cat Choize Dry Kitten Food Tuna with Milk 1000 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
40634,Cat Choize Mother & Kitten Tuna Makanan Kering Kucing 800 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
24212,Cat Choize Plus Adult Cat Food Tuna & Mackerel 500 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
24446,Cat Choize Plus Adult Cat Food Tuna & Salmon 1200 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 11,Yes,Dry
24184,Cat Choize Plus Adult Cat Food Tuna & Salmon 500 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 11,Yes,Dry
24211,Cat Choize Plus Kitten Food Tuna & Salmon With Milk 1100 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
24183,Cat Choize Plus Kitten Food Tuna & Salmon With Milk 450 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
31383,Cat Choize Pouch Cat Food Chicken Liver,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 03,Yes,Dry
31382,Cat Choize Pouch Cat Food Mackerel,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 03,Yes,Dry
31381,Cat Choize Pouch Cat Food Tuna,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 03,Yes,Dry
40645,Cat Choize Pouch Cat Kitten Tuna Makanan Basah Kucing 75 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
28967,Cat Comfy Bentonite Cat Litter Apple Scent  5 Liter,Perawatan Hewan,Kebersihan Hewan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 11,Yes,Dry
28963,Cat Comfy Bentonite Cat Litter Apple Scent 10 Liter,Perawatan Hewan,Kebersihan Hewan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 12,Yes,Dry
28964,Cat Comfy Bentonite Cat Litter Coffee Scent 10 Liter,Perawatan Hewan,Kebersihan Hewan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 12,Yes,Dry
28968,Cat Comfy Bentonite Cat Litter Coffee Scent 5 Liter,Perawatan Hewan,Kebersihan Hewan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
28965,Cat Comfy Bentonite Cat Litter Lavender Scent  10 Liter,Perawatan Hewan,Kebersihan Hewan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
28969,Cat Comfy Bentonite Cat Litter Lavender Scent 5 Liter,Perawatan Hewan,Kebersihan Hewan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 11,Yes,Dry
28966,Cat Comfy Bentonite Cat Litter Lemon Scent  10 Liter,Perawatan Hewan,Kebersihan Hewan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 12,Yes,Dry
28970,Cat Comfy Bentonite Cat Litter Lemon Scent  5 Liter,Perawatan Hewan,Kebersihan Hewan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
31379,Dog Choize Dry Dog Food Beef,Perawatan Hewan,Makanan Anjing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
31380,Dog Choize Dry Dog Food Lamb,Perawatan Hewan,Makanan Anjing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
40650,Me-O Can Cat Adult Pilchards in Prawn Jelly Makanan Kucing 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
40648,Me-O Can Cat Adult Sardine & Salmon Makanan Kucing 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
40655,Me-O Can Cat Adult Sardine Makanan Kucing 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
40649,Me-O Can Cat Adult Tuna & Sardine Chunk Makanan Kucing 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
40647,Me-O Can Cat Kitten Pilchards Makanan Kucing 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
40646,Me-O Can Cat Kitten Tuna & Sardine Makanan Kucing 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
11480,Me-O Canned Cat Food Seafood 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
11481,Me-O Canned Cat Food Tuna in Jelly 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 11,Yes,Dry
21279,Me-O Canned Kitten Food Tuna in Jelly 400 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
11485,Me-O Cat Food Tuna 1200 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 11,Yes,Dry
6405,Me-O Creamy Treats Bonito Snacks Kucing 60 gram,Perawatan Hewan,Snacks Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
25526,Me-O Creamy Treats Cakalang 60 gram,Perawatan Hewan,Snacks Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 12,Yes,Dry
6403,Me-O Creamy Treats Chicken & Liver Snacks Kucing 60 gram,Perawatan Hewan,Snacks Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 08,Yes,Dry
28840,Me-O Creamy Treats Crab 20 Stick,Perawatan Hewan,Snacks Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 10,Yes,Dry
11487,Me-O Creamy Treats Crab Snacks Kucing 60 gram,Perawatan Hewan,Snacks Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 09,Yes,Dry
28955,Me-O Creamy Treats Kitten Chicken And Liver With Goat Milk 60 gram,Perawatan Hewan,Snacks Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Perfect Companion Indonesia,8 Mar 2025,Batch 12,Yes,Dry
